system:index,dsnr,dur,mag,preval,rate,yod,.geo
9340,3.444535970687866,1.0,365.5592346191406,532.866455078125,365.5592346191406,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.1432849584044,17.120006960472118]}"
9341,2.682755470275879,1.0,265.57244873046875,443.2388916015625,265.57244873046875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64864704990524,17.111331278800026]}"
9342,2.782243251800537,1.0,259.8454895019531,396.4937744140625,259.8454895019531,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4837015672558,17.430730391314807]}"
9343,5.889909267425537,2.0,553.9283447265625,671.584716796875,276.96417236328125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18141439337101,18.087238572322505]}"
9344,3.240506172180176,1.0,356.0495300292969,692.8722534179688,356.0495300292969,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6422028478466,17.294069319800062]}"
9345,4.0681891441345215,1.0,392.99346923828125,531.8200073242188,392.99346923828125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5381226551828,16.930014930642532]}"
9346,3.1173322200775146,2.0,302.2054748535156,551.23046875,151.1027374267578,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.44777853613392,12.59721189686357]}"
9347,7.938866138458252,1.0,282.1104431152344,444.5373840332031,282.1104431152344,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6770039651774,17.384879917620143]}"
9348,3.591527223587036,1.0,323.3618469238281,602.8712158203125,323.3618469238281,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.80564409366643,13.059485119238799]}"
9349,5.704350471496582,1.0,361.64794921875,488.3585205078125,361.64794921875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.05157453078981,16.853240004999698]}"
9350,2.852633237838745,1.0,345.695556640625,556.7749633789062,345.695556640625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.36638665757765,17.500377267713496]}"
9351,4.375810623168945,1.0,272.968017578125,362.42205810546875,272.968017578125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.91916491052942,17.226722470046454]}"
9352,10.158305168151855,2.0,539.16943359375,678.1777954101562,269.584716796875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42109433326507,17.07186936837659]}"
9353,4.9793195724487305,2.0,277.578125,517.0244750976562,138.7890625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.21043625191865,17.25224383493961]}"
9354,3.7251949310302734,2.0,261.06365966796875,530.1925659179688,130.53182983398438,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85889572623887,17.155798051229198]}"
9355,1.9830429553985596,1.0,248.71221923828125,713.7090454101562,248.71221923828125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49859419408492,17.420644413349645]}"
9356,7.030599594116211,1.0,296.1668395996094,699.2684936523438,296.1668395996094,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55339166646884,12.833135896320448]}"
9357,3.7327232360839844,2.0,259.6649169921875,451.5601806640625,129.83245849609375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.81515137534772,17.125023433239104]}"
9358,3.0626556873321533,1.0,380.9617919921875,512.5975341796875,380.9617919921875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.35124443744063,17.305242928145752]}"
9359,3.714756965637207,2.0,442.4405822753906,601.552978515625,221.2202911376953,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.62790595720865,12.111561732039542]}"
9360,2.208591938018799,2.0,305.7678527832031,549.7040405273438,152.88392639160156,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53917252700738,13.743394016867652]}"
9361,2.4554572105407715,1.0,237.83810424804688,399.5721130371094,237.83810424804688,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.41486963515163,16.895977051973272]}"
9362,4.055583953857422,1.0,300.9252014160156,548.4824829101562,300.9252014160156,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30740259226808,13.032282920221936]}"
9363,2.1266934871673584,1.0,274.4869384765625,556.701416015625,274.4869384765625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.8089761284133,17.151597104542773]}"
9364,3.4903159141540527,1.0,264.2678527832031,464.6205749511719,264.2678527832031,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.8783778594125,16.53275558506322]}"
9365,3.4188718795776367,1.0,563.4332275390625,534.8150634765625,563.4332275390625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50473433635533,18.187593309976176]}"
9366,3.8957836627960205,1.0,294.8656005859375,706.1098022460938,294.8656005859375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.31105801429366,13.048277537400589]}"
9367,3.721660852432251,1.0,216.48388671875,334.701171875,216.48388671875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.98546520961533,17.267402712220818]}"
9368,2.916677951812744,2.0,359.93121337890625,500.22686767578125,179.96560668945312,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.29046882836883,17.193419821663948]}"
9369,2.7872350215911865,1.0,211.3101806640625,364.2427978515625,211.3101806640625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2172867809149,17.30265403240923]}"
9370,7.227578163146973,1.0,446.25714111328125,670.8276977539062,446.25714111328125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4188034265612,12.113308560785551]}"
9371,4.748703479766846,1.0,354.5907897949219,520.36279296875,354.5907897949219,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.40249115828486,16.894875728815087]}"
9372,3.6135306358337402,1.0,331.41180419921875,479.70294189453125,331.41180419921875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.43675165457965,17.51151614920254]}"
9373,3.8142974376678467,1.0,395.33172607421875,496.02508544921875,395.33172607421875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.58631304789229,16.800275090317726]}"
9374,2.4770662784576416,1.0,272.74298095703125,409.19073486328125,272.74298095703125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28645891029718,17.316141727867908]}"
9375,4.599983215332031,1.0,290.7930908203125,361.05877685546875,290.7930908203125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82897292388542,17.186152297730917]}"
9376,1.879033088684082,1.0,216.6511688232422,373.9345703125,216.6511688232422,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5622192471448,16.836217996010546]}"
9377,2.959083318710327,1.0,265.2191162109375,489.64569091796875,265.2191162109375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.21438900855883,17.34798803305809]}"
9378,5.381917953491211,2.0,334.9913024902344,712.04052734375,167.4956512451172,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50426032538512,12.177268260819533]}"
9379,4.546904563903809,1.0,260.55499267578125,493.7891540527344,260.55499267578125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.338619761066,12.893778915915163]}"
9380,3.2245094776153564,1.0,237.5251007080078,377.028564453125,237.5251007080078,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.69478004640776,17.25933231300989]}"
9381,3.818453550338745,2.0,254.6405792236328,596.94482421875,127.3202896118164,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50584175791121,12.641149679110876]}"
9382,4.152902603149414,1.0,448.6217346191406,541.3104858398438,448.6217346191406,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.59481178632103,17.31637470110649]}"
9383,5.0804762840271,1.0,302.8855895996094,398.797607421875,302.8855895996094,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68074806640979,17.293731906454624]}"
9384,1.9356954097747803,1.0,219.56045532226562,409.888671875,219.56045532226562,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.34108952527117,17.344080451320952]}"
9385,2.6505537033081055,1.0,214.07559204101562,466.6322937011719,214.07559204101562,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.40194917962106,17.064254449470393]}"
9386,2.948460102081299,1.0,242.36334228515625,300.9445495605469,242.36334228515625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68518880874278,17.312544043300548]}"
9387,4.877266883850098,1.0,313.34747314453125,479.1856689453125,313.34747314453125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66940347764971,17.11635911240593]}"
9388,3.0039913654327393,1.0,365.30218505859375,506.72015380859375,365.30218505859375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42964582558642,17.371477187928697]}"
9389,3.9563419818878174,1.0,241.31558227539062,436.48773193359375,241.31558227539062,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.61517502159313,17.047959340049513]}"
9390,3.2099616527557373,1.0,314.40057373046875,437.2771911621094,314.40057373046875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.44631078591698,17.50712784081876]}"
9391,4.832108974456787,2.0,300.3857421875,625.30126953125,150.19287109375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4626599062579,12.700445549038358]}"
9392,3.50810170173645,1.0,344.0366516113281,621.2493286132812,344.0366516113281,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42982930812941,17.02133930103707]}"
9393,5.298914909362793,1.0,316.2915344238281,587.47509765625,316.2915344238281,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78512397057492,16.2558683718904]}"
9394,4.627164840698242,2.0,469.1102294921875,530.8406372070312,234.55511474609375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0238788470514,18.129253227515623]}"
9395,3.377065658569336,1.0,333.57830810546875,580.9412841796875,333.57830810546875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.39181776844791,12.996356803464899]}"
9396,3.6594183444976807,1.0,234.9602508544922,382.1144714355469,234.9602508544922,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54682754466201,17.26922666546508]}"
9397,3.653843402862549,1.0,287.4327697753906,475.51800537109375,287.4327697753906,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.77075854880458,16.94185341905396]}"
9398,3.4782392978668213,1.0,352.0608215332031,575.356201171875,352.0608215332031,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55863316386599,16.937853843184975]}"
9399,4.102147102355957,2.0,244.77349853515625,501.4012756347656,122.38674926757812,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.8381867764181,12.167268188349166]}"
9400,4.651805877685547,2.0,254.76849365234375,508.1454772949219,127.38424682617188,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95164318407232,17.414095112821826]}"
9401,5.066787242889404,2.0,268.9023132324219,539.7547607421875,134.45115661621094,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66078463862685,12.187878786369131]}"
9402,3.2069082260131836,1.0,329.60003662109375,522.0916748046875,329.60003662109375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.75221888290298,17.297330292818657]}"
9403,5.146987438201904,2.0,296.4736633300781,782.1351318359375,148.23683166503906,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49496247022203,12.071397589041323]}"
9404,7.33569860458374,2.0,643.980712890625,825.5438842773438,321.9903564453125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.86512900935809,13.923050233412647]}"
9405,1.8171374797821045,1.0,248.0336456298828,531.981689453125,248.0336456298828,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.58933481528835,16.551508683283508]}"
9406,4.9474029541015625,1.0,345.92449951171875,482.3786926269531,345.92449951171875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8177271407647,16.73389244599594]}"
9407,4.213696479797363,2.0,407.1882019042969,724.9006958007812,203.59410095214844,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.60966023902994,17.638308108703107]}"
9408,4.000870227813721,2.0,339.4930419921875,503.2094421386719,169.74652099609375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00619248760177,17.187513403540628]}"
9409,2.259140729904175,1.0,308.3082275390625,523.179931640625,308.3082275390625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73443363047517,17.077970827874886]}"
9410,4.246751308441162,1.0,394.3892822265625,585.1486206054688,394.3892822265625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.25582081518002,17.352088524864346]}"
9411,4.30089807510376,1.0,401.2382507324219,571.847900390625,401.2382507324219,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.34107028573696,17.244358332367437]}"
9412,4.680552005767822,1.0,363.343505859375,528.2484130859375,363.343505859375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.48621375518707,17.175114090757784]}"
9413,4.123140335083008,2.0,294.78985595703125,620.628662109375,147.39492797851562,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30287747841753,12.43246167875945]}"
9414,4.400866985321045,1.0,281.1689147949219,344.5469665527344,281.1689147949219,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64453852729285,17.371808540947562]}"
9415,3.049222946166992,1.0,270.27093505859375,508.25274658203125,270.27093505859375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06299349011938,16.26932745230554]}"
9416,9.302044868469238,1.0,289.92364501953125,376.2618713378906,289.92364501953125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.95903292092726,16.789115356419614]}"
9417,2.8883917331695557,1.0,361.3415222167969,607.5232543945312,361.3415222167969,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.32678647547273,16.984787340183644]}"
9418,3.5543532371520996,2.0,360.8830261230469,549.0808715820312,180.44151306152344,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.84581390049964,17.561108466958423]}"
9419,4.1339192390441895,2.0,297.67974853515625,552.3619384765625,148.83987426757812,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72647851088057,12.719507937920039]}"
9420,6.237259864807129,1.0,286.3670959472656,413.4359436035156,286.3670959472656,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11772111898627,16.904230772809445]}"
9421,2.3553812503814697,1.0,231.53504943847656,411.3092041015625,231.53504943847656,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4338092311312,16.919732982590013]}"
9422,1.9100064039230347,1.0,249.1334686279297,414.86358642578125,249.1334686279297,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63582112332394,16.9495451430773]}"
9423,3.2936079502105713,1.0,441.0064392089844,660.61865234375,441.0064392089844,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30276432897455,16.90492724506438]}"
9424,6.7663445472717285,1.0,449.89892578125,525.4342651367188,449.89892578125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.68517969170739,17.311988738952355]}"
9425,4.785441875457764,1.0,334.9167175292969,450.0727233886719,334.9167175292969,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66089828361379,13.263949492609]}"
9426,4.985060214996338,2.0,311.0589904785156,558.1373291015625,155.5294952392578,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09612855010806,17.374377958806953]}"
9427,7.404183387756348,1.0,450.76190185546875,649.1781005859375,450.76190185546875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.14486645987276,16.3148386271129]}"
9428,2.7381906509399414,1.0,202.69720458984375,374.7181701660156,202.69720458984375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54683362123308,17.01824253242342]}"
9429,4.584784984588623,1.0,443.924560546875,611.964111328125,443.924560546875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.3488010754022,17.31918653872594]}"
9430,4.45265007019043,1.0,433.2329406738281,568.4415893554688,433.2329406738281,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51537101377495,12.024084623451252]}"
9431,3.8837883472442627,1.0,387.1001892089844,571.423828125,387.1001892089844,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.45385703487878,16.7659413937007]}"
9432,2.615224838256836,1.0,215.43646240234375,351.02935791015625,215.43646240234375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.92886777083032,17.2007002075645]}"
9433,2.612886428833008,1.0,277.2973937988281,453.76715087890625,277.2973937988281,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30386880600264,17.19049724388111]}"
9434,3.3094422817230225,1.0,284.20953369140625,462.65435791015625,284.20953369140625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2399298101398,17.292164367040765]}"
9435,3.141057014465332,1.0,243.97390747070312,540.6873168945312,243.97390747070312,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53333952683066,18.004060706499494]}"
9436,2.2066006660461426,1.0,287.0634765625,537.9915161132812,287.0634765625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.1303978476438,16.513389259577533]}"
9437,1.7237575054168701,1.0,202.121337890625,436.1908264160156,202.121337890625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4693018857002,17.22859416722076]}"
9438,3.6436493396759033,1.0,368.8457946777344,634.2926025390625,368.8457946777344,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7274165683034,13.166942501540452]}"
9439,4.099222660064697,1.0,260.6138610839844,464.8476867675781,260.6138610839844,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.57140223551313,16.7961948150219]}"
9440,5.78201961517334,1.0,469.2916259765625,599.4285888671875,469.2916259765625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.15632178376032,17.11195098020582]}"
9441,4.725455284118652,1.0,339.12725830078125,486.8853759765625,339.12725830078125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.92986902050804,17.394712045603047]}"
9442,2.76922869682312,1.0,350.910400390625,588.2051391601562,350.910400390625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54691447828361,17.409763431006116]}"
9443,1.9528087377548218,1.0,258.9739685058594,574.60107421875,258.9739685058594,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.35380916408286,17.448677715808863]}"
9444,1.9077266454696655,1.0,289.3739013671875,500.7799987792969,289.3739013671875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.59928049330448,17.128424715784416]}"
9445,8.938901901245117,1.0,387.4515075683594,561.69775390625,387.4515075683594,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.66473046889256,17.29121991090095]}"
9446,2.4447293281555176,1.0,355.4914855957031,390.4200134277344,355.4914855957031,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47514767547244,18.07331890042276]}"
9447,1.9750852584838867,1.0,230.29800415039062,390.3101806640625,230.29800415039062,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4547438170608,17.466400573522428]}"
9448,2.0596556663513184,1.0,212.9514923095703,466.6285705566406,212.9514923095703,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.79722732787936,16.600445731138844]}"
9449,3.6227197647094727,1.0,372.37347412109375,494.0024719238281,372.37347412109375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.62571066526294,17.173619359969262]}"
9450,5.133897304534912,1.0,376.75543212890625,508.8210754394531,376.75543212890625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.30619452253504,12.981987787970764]}"
9451,4.749443531036377,1.0,542.8355712890625,593.0762939453125,542.8355712890625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4443020546616,17.33780570996858]}"
9452,2.047422170639038,1.0,242.91453552246094,556.7031860351562,242.91453552246094,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01160077931836,17.135379685201638]}"
9453,3.1910178661346436,1.0,429.3894958496094,595.0528564453125,429.3894958496094,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03589078980573,16.64469527815993]}"
9454,2.322395086288452,1.0,249.57078552246094,838.0515747070312,249.57078552246094,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49555088442018,17.53847804271007]}"
9455,3.27030348777771,1.0,243.73989868164062,424.1937561035156,243.73989868164062,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.25484636231869,17.306838522057305]}"
9456,3.22099232673645,1.0,405.4659423828125,698.5645751953125,405.4659423828125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67184075972865,12.675941371667431]}"
9457,7.1355299949646,1.0,275.7539978027344,302.781005859375,275.7539978027344,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03382647463398,16.913513126535104]}"
9458,3.7946677207946777,1.0,287.431884765625,410.78076171875,287.431884765625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0847134854905,16.375289823253837]}"
9459,4.934594631195068,2.0,577.3346557617188,735.5175170898438,288.6673278808594,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94020841741448,17.966481461863406]}"
9460,2.962698459625244,2.0,225.3808135986328,393.13140869140625,112.6904067993164,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.20143712714284,17.30882714187815]}"
9461,2.822030782699585,1.0,330.87310791015625,469.1873474121094,330.87310791015625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.78107950952487,17.09508228723642]}"
9462,3.6745235919952393,1.0,332.3685607910156,543.2582397460938,332.3685607910156,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.40596667739501,17.312594907901392]}"
9463,4.154874801635742,2.0,399.89208984375,600.4564208984375,199.946044921875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07767757004562,17.37519879211119]}"
9464,2.5279836654663086,1.0,306.69952392578125,462.4654846191406,306.69952392578125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55863800773388,16.903916321459462]}"
9465,2.3556458950042725,1.0,288.46978759765625,430.014404296875,288.46978759765625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4981129830444,17.24763015013999]}"
9466,3.392364263534546,1.0,406.7343444824219,634.3715209960938,406.7343444824219,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49682396763794,17.530351531926428]}"
9467,2.3674821853637695,1.0,223.97543334960938,411.4350891113281,223.97543334960938,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72126574273169,17.057742177677905]}"
9468,5.013102054595947,1.0,419.1081848144531,561.74560546875,419.1081848144531,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.90103881106715,17.093951848050146]}"
9469,10.76934814453125,1.0,309.132568359375,419.8019714355469,309.132568359375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.11548391049884,16.876164265462673]}"
9470,14.556550979614258,2.0,590.22705078125,690.9794921875,295.113525390625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69087370716602,12.15639824788246]}"
9471,7.050970077514648,2.0,346.5771484375,589.64404296875,173.28857421875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.40074464832232,17.240766032911342]}"
9472,3.4885456562042236,1.0,324.0514831542969,560.8533935546875,324.0514831542969,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40491787552244,13.07875586416484]}"
9473,4.676843643188477,1.0,389.04718017578125,533.9096069335938,389.04718017578125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.86626842672433,17.17880494496763]}"
9474,3.6283090114593506,2.0,260.0948486328125,436.6560974121094,130.04742431640625,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96948683887751,17.124910542258796]}"
9475,2.9809343814849854,1.0,337.7791442871094,492.0765380859375,337.7791442871094,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.57941942116757,16.8552675298211]}"
9476,3.691464424133301,2.0,256.04296875,500.9738464355469,128.021484375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.87526922883389,13.899000381284509]}"
9477,3.5811636447906494,1.0,313.29376220703125,575.2782592773438,313.29376220703125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49571273747844,16.924929252924873]}"
9478,2.248962879180908,1.0,248.38784790039062,485.5618591308594,248.38784790039062,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99730945856385,17.155526880249287]}"
9479,2.119140148162842,1.0,315.3470153808594,452.5203857421875,315.3470153808594,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.43640776403697,17.389646399026237]}"
9480,7.292659759521484,2.0,433.7488708496094,527.871337890625,216.8744354248047,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04513656881424,18.134737365535457]}"
9481,2.507965564727783,1.0,317.0414733886719,526.265625,317.0414733886719,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.8906504721566,17.078751827465663]}"
9482,4.065057754516602,1.0,365.698974609375,613.9171142578125,365.698974609375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54535833900023,17.459500644411847]}"
9483,2.7996270656585693,2.0,330.2115783691406,505.8262023925781,165.1057891845703,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.81169075294424,17.11900132650344]}"
9484,6.057837009429932,2.0,547.2200317382812,856.7528076171875,273.6100158691406,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50324335172209,17.444651721757204]}"
9485,2.7734670639038086,2.0,284.3525085449219,458.32049560546875,142.17625427246094,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93061204890088,17.161867835290145]}"
9486,2.0665037631988525,1.0,238.08839416503906,468.0849609375,238.08839416503906,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85359994011998,17.194297834435858]}"
9487,4.047216892242432,1.0,424.01043701171875,561.1641845703125,424.01043701171875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.98551677827213,17.18643865236626]}"
9488,2.792219638824463,1.0,422.716796875,517.9810180664062,422.716796875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.47464758152394,17.50312566493994]}"
9489,3.7910728454589844,1.0,366.8986511230469,542.984375,366.8986511230469,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72294661379799,17.219749249029153]}"
9490,3.6695404052734375,1.0,226.789794921875,591.823486328125,226.789794921875,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.20089407880212,16.65307878651838]}"
9491,5.953597068786621,1.0,413.8087463378906,583.4066772460938,413.8087463378906,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.418593188132,12.907470514979963]}"
9492,3.609255790710449,1.0,335.97052001953125,507.9361572265625,335.97052001953125,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.35793884189663,17.001875815587354]}"
9493,2.3371849060058594,1.0,234.2972412109375,529.6605224609375,234.2972412109375,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.85582608777717,17.08249294866697]}"
9494,3.147977352142334,1.0,442.5354309082031,597.81640625,442.5354309082031,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47517489824307,18.074149262380796]}"
9495,2.3865468502044678,1.0,238.88241577148438,552.970458984375,238.88241577148438,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.25313428925837,17.304098337631807]}"
9496,4.338255405426025,1.0,414.4878845214844,527.2333374023438,414.4878845214844,2008,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64768801762945,17.677855720496016]}"
